"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.lower1","Input.upper1","Input.lower2","Input.upper2","Input.lower3","Input.upper3","Input.opt1","Input.opt2","Input.opt3","Input.testurl","Input.video","Input.start_img","Input.goal_img","Answer.colorcube","Answer.rating1","Answer.rating2","Answer.rating3","Answer.rating4","Answer.survey_age","Answer.survey_education","Answer.survey_gamer","Answer.survey_robotics","Approve","Reject"
"3AXFSPQOYQY98GJVQ6C65VRG4O7JF2","36AMNITQIKA3GW43C035VV5MJSGGIU","Opinion: Survey on Robot Arm Motion Quality","Give your opinion on robots performing various actions. Control measures are in place to see if you are taking the survey seriously.","survey, robotics, robot, rating, classification","$0.16","Fri Sep 05 23:17:53 GMT 2014","13","BatchId:1662684;","3600","10800","Fri Sep 12 23:17:53 GMT 2014","","","3R5F3LQFV2KW0SZMXX3K43K3JD6OZ0","APZEIAO75NCHM","Approved","Sat Sep 06 00:19:50 GMT 2014","Sat Sep 06 00:25:39 GMT 2014","Sat Sep 06 03:25:39 GMT 2014","2014/09/06 03:28:25 +0000","","","349","100% (13/13)","100% (13/13)","100% (13/13)","inefficient","efficient","awkward","elegant","rough","smooth","Red","Yellow","Green","R74AZ5nJ0Bw","//www.youtube.com/embed/6o485OVnazU","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_15","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_15","Yellow","2","2","3","3","age_group_2","education_level_3","yes","no"
"3AXFSPQOYQY98GJVQ6C65VRG4O7JF2","36AMNITQIKA3GW43C035VV5MJSGGIU","Opinion: Survey on Robot Arm Motion Quality","Give your opinion on robots performing various actions. Control measures are in place to see if you are taking the survey seriously.","survey, robotics, robot, rating, classification","$0.16","Fri Sep 05 23:17:53 GMT 2014","13","BatchId:1662684;","3600","10800","Fri Sep 12 23:17:53 GMT 2014","","","3T111IHZ5EQKRE9PLRQPLANFFX0R9V","A8MA2IIU95EE6","Approved","Sat Sep 06 00:20:28 GMT 2014","Sat Sep 06 00:21:01 GMT 2014","Sat Sep 06 03:21:01 GMT 2014","2014/09/06 03:23:26 +0000","","","33","100% (13/13)","100% (13/13)","100% (13/13)","inefficient","efficient","awkward","elegant","rough","smooth","Red","Yellow","Green","R74AZ5nJ0Bw","//www.youtube.com/embed/6o485OVnazU","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_15","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_15","Yellow","7","6","7","6","age_group_2","education_level_1","yes","no"
"3AXFSPQOYQY98GJVQ6C65VRG4O7JF2","36AMNITQIKA3GW43C035VV5MJSGGIU","Opinion: Survey on Robot Arm Motion Quality","Give your opinion on robots performing various actions. Control measures are in place to see if you are taking the survey seriously.","survey, robotics, robot, rating, classification","$0.16","Fri Sep 05 23:17:53 GMT 2014","13","BatchId:1662684;","3600","10800","Fri Sep 12 23:17:53 GMT 2014","","","3X4MXAO0BGOV3AMXE20HZUVQDXKWRN","A2BLIB4GCCK3J5","Approved","Sat Sep 06 00:11:01 GMT 2014","Sat Sep 06 00:22:09 GMT 2014","Sat Sep 06 03:22:09 GMT 2014","2014/09/06 03:23:27 +0000","","","668","100% (24/24)","100% (24/24)","100% (24/24)","inefficient","efficient","awkward","elegant","rough","smooth","Red","Yellow","Green","R74AZ5nJ0Bw","//www.youtube.com/embed/6o485OVnazU","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_15","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_15","Yellow","6","7","7","7","age_group_2","education_level_3","yes","no"
"3KL228NDMVMAX0L8JBI0OVR5KS7GKX","36AMNITQIKA3GW43C035VV5MJSGGIU","Opinion: Survey on Robot Arm Motion Quality","Give your opinion on robots performing various actions. Control measures are in place to see if you are taking the survey seriously.","survey, robotics, robot, rating, classification","$0.16","Fri Sep 05 23:17:53 GMT 2014","13","BatchId:1662684;","3600","10800","Fri Sep 12 23:17:53 GMT 2014","","","35H6S234SA08489TQDAAYZRHXD256H","A21ZPWERX0DMZ2","Approved","Sat Sep 06 00:03:17 GMT 2014","Sat Sep 06 00:05:17 GMT 2014","Sat Sep 06 03:05:17 GMT 2014","2014/09/06 03:08:24 +0000","","","120","100% (11/11)","100% (11/11)","100% (11/11)","inefficient","efficient","awkward","elegant","rough","smooth","Green","Red","Yellow","_4prmWQVXOQ","//www.youtube.com/embed/uYgtgP3eLYw","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_16","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_16","Green","1","1","1","1","age_group_4","education_level_3","no","no"
"3KL228NDMVMAX0L8JBI0OVR5KS7GKX","36AMNITQIKA3GW43C035VV5MJSGGIU","Opinion: Survey on Robot Arm Motion Quality","Give your opinion on robots performing various actions. Control measures are in place to see if you are taking the survey seriously.","survey, robotics, robot, rating, classification","$0.16","Fri Sep 05 23:17:53 GMT 2014","13","BatchId:1662684;","3600","10800","Fri Sep 12 23:17:53 GMT 2014","","","36V4Q8R5ZK0ZMXDJXL5UL6JUJA6MQP","A27PBC5O3Z5ZED","Approved","Sat Sep 06 00:21:49 GMT 2014","Sat Sep 06 00:29:19 GMT 2014","Sat Sep 06 03:29:19 GMT 2014","2014/09/06 03:33:24 +0000","","","450","100% (11/11)","100% (11/11)","100% (11/11)","inefficient","efficient","awkward","elegant","rough","smooth","Green","Red","Yellow","_4prmWQVXOQ","//www.youtube.com/embed/uYgtgP3eLYw","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_16","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_16","Green","1","1","1","1","age_group_2","education_level_3","yes","no"
"3KL228NDMVMAX0L8JBI0OVR5KS7GKX","36AMNITQIKA3GW43C035VV5MJSGGIU","Opinion: Survey on Robot Arm Motion Quality","Give your opinion on robots performing various actions. Control measures are in place to see if you are taking the survey seriously.","survey, robotics, robot, rating, classification","$0.16","Fri Sep 05 23:17:53 GMT 2014","13","BatchId:1662684;","3600","10800","Fri Sep 12 23:17:53 GMT 2014","","","3A4NIXBJ76ZOV0X65GXY4KK094JML0","A1JE3G5ZXGCGTD","Approved","Sat Sep 06 00:20:36 GMT 2014","Sat Sep 06 00:21:48 GMT 2014","Sat Sep 06 03:21:48 GMT 2014","2014/09/06 03:23:27 +0000","","","72","100% (3/3)","100% (3/3)","100% (3/3)","inefficient","efficient","awkward","elegant","rough","smooth","Green","Red","Yellow","_4prmWQVXOQ","//www.youtube.com/embed/uYgtgP3eLYw","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_16","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_16","Green","4","3","2","3","age_group_3","education_level_1","yes","no"
"3KL228NDMVMAX0L8JBI0OVR5KS7GKX","36AMNITQIKA3GW43C035VV5MJSGGIU","Opinion: Survey on Robot Arm Motion Quality","Give your opinion on robots performing various actions. Control measures are in place to see if you are taking the survey seriously.","survey, robotics, robot, rating, classification","$0.16","Fri Sep 05 23:17:53 GMT 2014","13","BatchId:1662684;","3600","10800","Fri Sep 12 23:17:53 GMT 2014","","","3HYA4D452RJCO4JH9NBGUY1I63F2FJ","ALEJV7D94ZLHF","Approved","Sat Sep 06 00:14:11 GMT 2014","Sat Sep 06 00:14:41 GMT 2014","Sat Sep 06 03:14:41 GMT 2014","2014/09/06 03:18:25 +0000","","","30","100% (18/18)","100% (18/18)","100% (18/18)","inefficient","efficient","awkward","elegant","rough","smooth","Green","Red","Yellow","_4prmWQVXOQ","//www.youtube.com/embed/uYgtgP3eLYw","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_16","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_16","Green","1","1","3","1","age_group_1","education_level_3","yes","yes"
"3KL228NDMVMAX0L8JBI0OVR5KS7GKX","36AMNITQIKA3GW43C035VV5MJSGGIU","Opinion: Survey on Robot Arm Motion Quality","Give your opinion on robots performing various actions. Control measures are in place to see if you are taking the survey seriously.","survey, robotics, robot, rating, classification","$0.16","Fri Sep 05 23:17:53 GMT 2014","13","BatchId:1662684;","3600","10800","Fri Sep 12 23:17:53 GMT 2014","","","3JAOYWH7VI49OGECG7TTZYEG95B9LN","A2BLIB4GCCK3J5","Approved","Sat Sep 06 00:11:13 GMT 2014","Sat Sep 06 00:23:21 GMT 2014","Sat Sep 06 03:23:21 GMT 2014","2014/09/06 03:23:29 +0000","","","728","100% (24/24)","100% (24/24)","100% (24/24)","inefficient","efficient","awkward","elegant","rough","smooth","Green","Red","Yellow","_4prmWQVXOQ","//www.youtube.com/embed/uYgtgP3eLYw","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_16","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_16","Green","1","1","1","1","age_group_2","education_level_3","yes","no"
"3KL228NDMVMAX0L8JBI0OVR5KS7GKX","36AMNITQIKA3GW43C035VV5MJSGGIU","Opinion: Survey on Robot Arm Motion Quality","Give your opinion on robots performing various actions. Control measures are in place to see if you are taking the survey seriously.","survey, robotics, robot, rating, classification","$0.16","Fri Sep 05 23:17:53 GMT 2014","13","BatchId:1662684;","3600","10800","Fri Sep 12 23:17:53 GMT 2014","","","3K5TEWLKGVB5VMJ9Y51CZ0BLJT0IVY","ARG47LD1T4XXY","Approved","Sat Sep 06 00:20:06 GMT 2014","Sat Sep 06 00:56:14 GMT 2014","Sat Sep 06 03:56:14 GMT 2014","2014/09/06 03:58:24 +0000","","","2168","100% (15/15)","100% (15/15)","100% (15/15)","inefficient","efficient","awkward","elegant","rough","smooth","Green","Red","Yellow","_4prmWQVXOQ","//www.youtube.com/embed/uYgtgP3eLYw","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_16","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_16","Green","2","3","3","3","age_group_2","education_level_3","yes","no"
"3KL228NDMVMAX0L8JBI0OVR5KS7GKX","36AMNITQIKA3GW43C035VV5MJSGGIU","Opinion: Survey on Robot Arm Motion Quality","Give your opinion on robots performing various actions. Control measures are in place to see if you are taking the survey seriously.","survey, robotics, robot, rating, classification","$0.16","Fri Sep 05 23:17:53 GMT 2014","13","BatchId:1662684;","3600","10800","Fri Sep 12 23:17:53 GMT 2014","","","3LO69W1SU3DO3Q1KUDZ3RF03DI6LGQ","A8MA2IIU95EE6","Approved","Sat Sep 06 00:18:04 GMT 2014","Sat Sep 06 00:18:39 GMT 2014","Sat Sep 06 03:18:39 GMT 2014","2014/09/06 03:23:24 +0000","","","35","100% (13/13)","100% (13/13)","100% (13/13)","inefficient","efficient","awkward","elegant","rough","smooth","Green","Red","Yellow","_4prmWQVXOQ","//www.youtube.com/embed/uYgtgP3eLYw","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_16","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_16","Green","2","3","3","3","age_group_2","education_level_1","yes","no"
"3KL228NDMVMAX0L8JBI0OVR5KS7GKX","36AMNITQIKA3GW43C035VV5MJSGGIU","Opinion: Survey on Robot Arm Motion Quality","Give your opinion on robots performing various actions. Control measures are in place to see if you are taking the survey seriously.","survey, robotics, robot, rating, classification","$0.16","Fri Sep 05 23:17:53 GMT 2014","13","BatchId:1662684;","3600","10800","Fri Sep 12 23:17:53 GMT 2014","","","3S4AW7T80BI8RA80ZCX2IQ30NDX4LM","A1BAEFJ2OG7NJ0","Approved","Sat Sep 06 00:13:43 GMT 2014","Sat Sep 06 00:15:25 GMT 2014","Sat Sep 06 03:15:25 GMT 2014","2014/09/06 03:18:26 +0000","","","102","100% (5/5)","100% (5/5)","100% (5/5)","inefficient","efficient","awkward","elegant","rough","smooth","Green","Red","Yellow","_4prmWQVXOQ","//www.youtube.com/embed/uYgtgP3eLYw","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_16","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_16","Green","2","2","1","2","age_group_3","education_level_2","no","no"
"3KL228NDMVMAX0L8JBI0OVR5KS7GKX","36AMNITQIKA3GW43C035VV5MJSGGIU","Opinion: Survey on Robot Arm Motion Quality","Give your opinion on robots performing various actions. Control measures are in place to see if you are taking the survey seriously.","survey, robotics, robot, rating, classification","$0.16","Fri Sep 05 23:17:53 GMT 2014","13","BatchId:1662684;","3600","10800","Fri Sep 12 23:17:53 GMT 2014","","","3STRJBFXOWRHOP58TDM9BY2DEB8TK1","AIQ1I6ODSIO56","Approved","Sat Sep 06 00:07:46 GMT 2014","Sat Sep 06 00:08:34 GMT 2014","Sat Sep 06 03:08:34 GMT 2014","2014/09/06 03:13:24 +0000","","","48","100% (24/24)","100% (24/24)","100% (24/24)","inefficient","efficient","awkward","elegant","rough","smooth","Green","Red","Yellow","_4prmWQVXOQ","//www.youtube.com/embed/uYgtgP3eLYw","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/startimg2014_Aug_27_14_44_16","https://googledrive.com/host/0B71Ei5A1Hd83cEV3c3V3X0hjVWM/goalimg2014_Aug_27_14_44_16","Green","3","2","1","2","age_group_2","education_level_4","yes","no"
